location,bath,balcony,price,bhk,sqft_area,price_per_sqft
anekal,2.0,1.0,40.0,2,925.0,4324.324324324324
anekal,1.0,1.0,18.0,1,530.0,3396.2264150943397
anekal,3.0,2.0,68.0,3,1800.0,3777.777777777778
anekal,1.0,1.0,16.0,1,351.0,4558.404558404558
anekal,2.0,2.0,38.3,2,1035.0,3700.483091787439
anekal,2.0,1.0,34.0,2,888.0,3828.828828828829
anekal,2.0,1.0,36.0,4,1200.0,3000.0
anekal,2.0,2.0,28.0,2,766.0,3655.3524804177546
anekal,2.0,1.0,45.0,3,967.0,4653.567735263702
anekal,1.0,1.0,23.5,2,620.0,3790.3225806451615
anekal,3.0,2.0,45.0,3,1150.0,3913.0434782608695
anekal,1.0,1.0,11.5,1,400.0,2875.0
anekal,1.0,1.0,15.0,1,456.0,3289.4736842105262
anekal,4.0,0.0,95.0,3,2400.0,3958.3333333333335
anekal,1.0,1.0,12.5,1,420.0,2976.190476190476
anekal,1.0,1.0,28.0,2,614.0,4560.260586319218
anekal,2.0,2.0,52.0,2,1140.0,4561.403508771929
anekal,1.0,1.0,25.0,2,625.0,4000.0
ardendale,3.0,2.0,100.0,3,1750.0,5714.285714285715
ardendale,4.0,3.0,200.0,4,3198.0,6253.908692933083
ardendale,4.0,2.0,160.0,4,2422.0,6606.110652353427
ardendale,3.0,3.0,100.0,3,1750.0,5714.285714285715
ardendale,4.0,1.0,205.0,4,3200.0,6406.25
ardendale,3.0,2.0,95.0,3,1728.0,5497.685185185185
ardendale,3.0,0.0,140.0,4,2062.0,6789.524733268671
ardendale,3.0,2.0,92.0,3,1732.46,5310.367916142364
ardendale,3.0,0.0,150.0,4,2062.0,7274.4907856450045
ardendale,2.0,2.0,70.0,2,1224.0,5718.954248366013
ardendale,3.0,2.0,105.0,3,1777.26,5907.970696465346
ardendale,3.0,3.0,82.0,3,1650.0,4969.69696969697
ardendale,3.0,0.0,140.0,4,2062.0,6789.524733268671
ardendale,3.0,3.0,82.0,3,1650.0,4969.69696969697
ardendale,2.0,2.0,67.0,2,1224.0,5473.856209150327
ardendale,3.0,2.0,95.0,3,1723.0,5513.6390017411495
ardendale,3.0,2.0,89.0,3,1777.26,5007.7084950991975
ardendale,3.0,2.0,92.0,3,1777.26,5176.507657855351
arekere,3.0,2.0,140.0,3,2060.0,6796.116504854369
arekere,2.0,1.0,40.0,2,920.0,4347.826086956522
arekere,2.0,0.0,95.0,3,1740.0,5459.770114942528
arekere,2.0,2.0,55.0,2,1190.0,4621.848739495798
arekere,1.0,1.0,28.0,1,600.0,4666.666666666667
arekere,3.0,2.0,108.0,3,2072.0,5212.355212355213
arekere,2.0,2.0,55.0,2,1100.0,5000.0
arekere,2.0,3.0,50.0,2,900.0,5555.555555555556
arekere,2.0,2.0,60.0,2,1240.0,4838.709677419355
arekere,2.0,1.0,44.5,2,900.0,4944.444444444444
ashwath nagar,3.0,3.0,84.0,3,1644.0,5109.489051094891
ashwath nagar,2.0,2.0,63.0,2,1262.0,4992.076069730587
ashwath nagar,2.0,2.0,42.0,2,936.0,4487.179487179487
ashwath nagar,2.0,0.0,90.0,3,1550.0,5806.451612903225
ashwath nagar,2.0,2.0,43.0,2,936.0,4594.017094017094
ashwath nagar,2.0,2.0,55.0,2,1100.0,5000.0
ashwath nagar,3.0,3.0,84.0,3,1640.0,5121.951219512195
ashwath nagar,3.0,0.0,95.0,3,1645.0,5775.075987841945
ashwath nagar,2.0,3.0,65.0,2,1220.0,5327.868852459016
ashwath nagar,3.0,2.0,95.0,3,1625.0,5846.153846153846
attibele,1.0,1.0,11.0,1,450.0,2444.4444444444443
attibele,4.0,0.0,52.8,4,1600.0,3300.0
attibele,2.0,1.0,25.0,2,656.0,3810.9756097560976
attibele,1.0,1.0,11.0,1,400.0,2750.0
attibele,1.0,1.0,12.0,1,400.0,3000.0
attibele,1.0,1.0,14.0,1,400.0,3500.0
attibele,1.0,1.0,17.0,1,500.0,3400.0
attibele,4.0,2.0,95.0,4,2168.0,4381.918819188192
attibele,1.0,1.0,10.25,1,395.0,2594.9367088607596
attibele,1.0,1.0,17.0,1,420.0,4047.6190476190477
attibele,1.0,1.0,12.0,1,418.0,2870.813397129187
attibele,2.0,2.0,42.0,2,1200.0,3500.0
attibele,1.0,1.0,10.0,1,400.0,2500.0
attibele,1.0,1.0,25.0,2,695.0,3597.122302158273
attibele,1.0,1.0,25.0,2,850.0,2941.176470588235
attibele,3.0,3.0,120.0,3,2400.0,5000.0
attibele,1.0,1.0,12.5,1,450.0,2777.777777777778
attibele,1.0,0.0,19.55,1,782.0,2500.0
attibele,2.0,1.0,25.0,2,656.0,3810.9756097560976
attibele,1.0,1.0,11.5,1,400.0,2875.0
attibele,1.0,1.0,13.0,1,460.0,2826.086956521739
attibele,2.0,1.0,11.5,1,418.0,2751.196172248804
attibele,2.0,1.0,42.0,2,1000.0,4200.0
attibele,1.0,1.0,11.5,1,550.0,2090.909090909091
attibele,1.0,1.0,10.0,1,410.0,2439.0243902439024
attibele,3.0,1.0,65.0,3,1700.0,3823.529411764706
attibele,1.0,1.0,10.25,1,400.0,2562.5
attibele,2.0,1.0,25.0,2,656.0,3810.9756097560976
attibele,3.0,2.0,90.0,3,1500.0,6000.0
attibele,1.0,1.0,15.0,1,520.0,2884.6153846153848
babusapalaya,2.0,2.0,66.0,3,1611.0,4096.83426443203
babusapalaya,3.0,3.0,75.0,3,1675.0,4477.611940298508
babusapalaya,2.0,1.0,46.0,2,1141.0,4031.5512708150745
babusapalaya,2.0,2.0,57.0,2,1500.0,3800.0
babusapalaya,2.0,3.0,45.0,2,1050.0,4285.714285714285
babusapalaya,2.0,1.0,45.9,2,1141.0,4022.787028921998
babusapalaya,3.0,3.0,53.0,3,1230.0,4308.943089430894
babusapalaya,2.0,1.0,40.0,2,1105.0,3619.9095022624433
babusapalaya,2.0,3.0,65.0,3,1410.0,4609.929078014185
babusapalaya,2.0,1.0,55.99,2,1450.0,3861.3793103448274
babusapalaya,2.0,2.0,38.0,2,1100.0,3454.5454545454545
babusapalaya,2.0,1.0,33.84,2,1061.0,3189.4439208294066
babusapalaya,2.0,1.0,38.95,2,1061.0,3671.065032987748
babusapalaya,2.0,1.0,34.0,2,1061.0,3204.5240339302545
babusapalaya,2.0,2.0,58.0,2,1245.0,4658.634538152611
badavala nagar,2.0,2.0,94.55,3,1494.0,6328.647925033467
badavala nagar,2.0,1.0,81.0,2,1274.0,6357.9277864992155
badavala nagar,3.0,2.0,115.0,3,1842.0,6243.213897937025
badavala nagar,2.0,2.0,94.55,3,1494.0,6328.647925033467
badavala nagar,2.0,1.0,81.0,2,1274.0,6357.9277864992155
badavala nagar,2.0,2.0,94.55,3,1494.0,6328.647925033467
badavala nagar,3.0,2.0,115.0,3,1842.0,6243.213897937025
badavala nagar,3.0,2.0,115.0,3,1842.0,6243.213897937025
badavala nagar,3.0,2.0,115.0,3,1842.0,6243.213897937025
balagere,2.0,1.0,80.9,2,1210.0,6685.950413223141
balagere,2.0,1.0,78.5,2,1205.0,6514.522821576764
balagere,2.0,1.0,68.38,2,1020.07,6703.461527150097
balagere,2.0,1.0,81.0,2,1205.47,6719.370867794304
balagere,2.0,1.0,65.0,2,1007.0,6454.816285998014
balagere,2.0,1.0,74.0,2,1210.0,6115.702479338843
balagere,2.0,1.0,83.0,2,1210.0,6859.504132231405
balagere,1.0,1.0,45.0,1,675.0,6666.666666666667
balagere,1.0,1.0,43.0,1,656.0,6554.878048780488
balagere,2.0,1.0,64.0,2,1012.0,6324.110671936759
balagere,2.0,1.0,62.0,2,1007.0,6156.901688182721
balagere,2.0,1.0,67.0,2,1007.0,6653.4260178748755
balagere,2.0,1.0,66.0,2,1007.0,6554.121151936445
balagere,1.0,1.0,34.18,1,645.0,5299.224806201551
balagere,2.0,1.0,65.0,2,1012.0,6422.924901185771
balagere,1.0,1.0,38.77,1,656.0,5910.0609756097565
balagere,1.0,1.0,39.0,1,645.0,6046.511627906977
balagere,1.0,1.0,41.0,1,645.0,6356.589147286822
balagere,2.0,1.0,82.0,2,1210.0,6776.859504132231
balagere,1.0,1.0,34.77,1,656.0,5300.304878048782
balagere,2.0,1.0,73.87,2,1205.0,6130.290456431535
balagere,2.0,1.0,70.0,2,1012.0,6916.99604743083
balagere,2.0,1.0,68.0,2,1007.0,6752.730883813307
balagere,2.0,1.0,79.0,2,1205.0,6556.016597510374
balagere,2.0,1.0,68.0,2,1012.0,6719.367588932806
banagiri nagar,2.0,3.0,122.0,3,1525.0,8000.0
banagiri nagar,2.0,2.0,89.99,3,1500.0,5999.333333333333
banagiri nagar,2.0,2.0,97.78,3,1630.0,5998.773006134969
banagiri nagar,3.0,2.0,170.0,3,2008.0,8466.135458167331
banagiri nagar,2.0,2.0,125.0,3,1560.0,8012.820512820513
banagiri nagar,2.0,2.0,91.48,3,1525.0,5998.688524590164
banagiri nagar,2.0,2.0,120.0,3,1500.0,8000.0
banagiri nagar,2.0,2.0,130.0,3,1630.0,7975.460122699386
banashankari,2.0,2.0,37.64,2,1077.0,3494.8932219127205
banashankari,2.0,1.0,88.64,3,1470.0,6029.931972789115
banashankari,2.0,2.0,75.0,3,1300.0,5769.2307692307695
banashankari,3.0,2.0,115.0,3,1800.0,6388.888888888889
banashankari,2.0,1.0,63.0,2,1125.0,5600.0
banashankari,2.0,2.0,80.0,2,1310.0,6106.8702290076335
banashankari,4.0,1.0,135.0,3,2600.0,5192.307692307692
banashankari,2.0,1.0,170.0,3,1900.0,8947.368421052632
banashankari,2.0,3.0,75.0,2,1260.0,5952.380952380952
banashankari,2.0,2.0,46.79,2,1170.0,3999.1452991452993
banashankari,2.0,0.0,83.0,3,1350.0,6148.148148148148
banashankari,2.0,1.0,78.0,2,1330.0,5864.661654135339
banashankari,2.0,1.0,78.0,3,1400.0,5571.428571428572
banashankari,3.0,2.0,125.0,3,1700.0,7352.941176470588
banashankari,2.0,2.0,40.79,2,1020.0,3999.0196078431372
banashankari,2.0,1.0,63.98,2,1600.0,3998.75
banashankari,2.0,1.0,36.44,2,1041.0,3500.480307396734
banashankari,1.0,1.0,200.0,1,2400.0,8333.333333333334
banashankari,2.0,2.0,86.0,2,1390.0,6187.050359712231
banashankari,2.0,3.0,70.0,2,1460.0,4794.520547945205
banashankari,2.0,1.0,60.0,2,1200.0,5000.0
banashankari,2.0,2.0,80.0,2,1290.0,6201.550387596899
banashankari,2.0,3.0,65.0,2,1186.0,5480.607082630691
banashankari,3.0,2.0,101.0,3,1650.0,6121.212121212121
banashankari,2.0,1.0,75.0,2,1181.0,6350.550381033023
banashankari,2.0,2.0,90.0,2,1105.0,8144.796380090498
banashankari,1.0,1.0,60.0,1,720.0,8333.333333333334
banashankari,2.0,3.0,45.0,2,1040.0,4326.923076923077
banashankari,2.0,2.0,77.0,2,1330.0,5789.473684210527
banashankari,2.0,3.0,49.0,2,1200.0,4083.3333333333335
banashankari,2.0,2.0,67.0,2,1185.0,5654.008438818565
banashankari,2.0,1.0,50.0,2,1000.0,5000.0
banashankari,3.0,2.0,90.75,3,1650.0,5500.0
banashankari,3.0,2.0,101.0,3,1650.0,6121.212121212121
banashankari,2.0,2.0,80.43,2,1310.0,6139.69465648855
banashankari,1.0,0.0,27.0,2,600.0,4500.0
banashankari,2.0,2.0,87.8,2,1430.0,6139.8601398601395
banashankari,2.0,1.0,42.83,2,1020.0,4199.019607843137
banashankari,3.0,3.0,80.0,3,1540.0,5194.805194805195
banashankari,3.0,2.0,115.0,3,1683.0,6833.036244800951
banashankari,3.0,2.0,125.0,3,1800.0,6944.444444444444
banashankari,2.0,1.0,41.13,2,1175.0,3500.4255319148942
banashankari,2.0,2.0,50.75,2,1450.0,3500.0
banashankari,3.0,3.0,108.0,3,1770.0,6101.6949152542375
banashankari,3.0,2.0,125.0,3,1800.0,6944.444444444444
banashankari,3.0,2.0,74.52,3,1200.0,6210.0
banashankari,2.0,1.0,63.0,2,1100.0,5727.272727272727
banashankari,2.0,2.0,40.79,2,1020.0,3999.0196078431372
banashankari,2.0,3.0,75.0,2,1260.0,5952.380952380952
banashankari,3.0,2.0,85.0,3,1426.0,5960.729312762974
banashankari stage iii,2.0,3.0,58.4,2,1145.0,5100.436681222707
banashankari stage iii,2.0,2.0,150.0,2,1700.0,8823.529411764706
banashankari stage iii,2.0,1.0,150.0,4,1200.0,12500.0
banashankari stage iii,3.0,2.0,118.0,3,1650.0,7151.515151515152
banashankari stage iii,4.0,1.0,240.0,4,2400.0,10000.0
banashankari stage iii,2.0,1.0,120.0,3,1500.0,8000.0
banashankari stage iii,2.0,0.0,42.0,2,1200.0,3500.0
banashankari stage iii,2.0,0.0,111.0,2,1304.0,8512.269938650306
banashankari stage iii,2.0,2.0,110.0,2,1250.0,8800.0
banashankari stage iii,2.0,1.0,95.0,3,1260.0,7539.68253968254
banashankari stage iii,2.0,2.0,300.0,3,2400.0,12500.0
banashankari stage iii,2.0,1.0,120.0,3,1000.0,12000.0
banashankari stage iii,6.0,2.0,150.0,6,3000.0,5000.0
banashankari stage iii,2.0,1.0,50.0,2,1085.0,4608.294930875576
banashankari stage iii,2.0,1.0,100.0,2,1400.0,7142.857142857143
banashankari stage iii,3.0,2.0,425.0,5,2800.0,15178.57142857143
banashankari stage iii,3.0,2.0,450.0,3,3000.0,15000.0
banashankari stage iii,4.0,3.0,170.0,5,3000.0,5666.666666666667
banashankari stage iii,1.0,1.0,145.0,1,1350.0,10740.74074074074
banashankari stage iii,2.0,1.0,125.0,2,1245.0,10040.160642570281
banashankari stage vi,2.0,1.0,58.5,3,1300.0,4500.0
banashankari stage vi,4.0,3.0,190.0,4,4800.0,3958.3333333333335
banashankari stage vi,2.0,2.0,49.0,3,1305.0,3754.7892720306513
banashankari stage vi,4.0,2.0,195.0,4,2200.0,8863.636363636364
banashankari stage vi,2.0,2.0,35.77,2,1035.0,3456.038647342996
banashankari stage vi,2.0,1.0,61.0,3,1355.0,4501.845018450184
banashankari stage vi,3.0,3.0,47.57,3,1510.0,3150.3311258278145
banashankari stage vi,2.0,1.0,59.0,2,1160.0,5086.206896551724
banashankari stage vi,3.0,2.0,51.98,3,1650.0,3150.3030303030305
banashankari stage vi,3.0,2.0,51.35,3,1630.0,3150.306748466258
banashankari stage vi,3.0,3.0,47.57,3,1510.0,3150.3311258278145
banashankari stage vi,2.0,2.0,49.0,3,1315.0,3726.235741444867
banashankari stage vi,2.0,1.0,59.47,2,1180.0,5039.830508474576
banashankari stage vi,3.0,2.0,48.51,3,1540.0,3150.0
banashankari stage vi,2.0,1.0,71.73,3,1423.0,5040.758959943781
banashankari stage vi,3.0,1.0,69.46,3,1392.0,4989.942528735632
banashankari stage vi,2.0,1.0,41.5,2,920.0,4510.869565217391
banashankari stage vi,3.0,2.0,200.0,4,4800.0,4166.666666666667
banaswadi,2.0,3.0,53.0,2,1184.0,4476.351351351352
banaswadi,2.0,2.0,55.0,2,1145.0,4803.493449781659
banaswadi,2.0,0.0,60.0,2,1250.0,4800.0
banaswadi,4.0,3.0,214.0,4,3161.0,6770.00949066751
banaswadi,2.0,2.0,73.0,2,1365.0,5347.985347985348
banaswadi,6.0,2.0,140.0,5,1903.0,7356.8050446663165
banaswadi,2.0,2.0,80.0,2,1222.0,6546.6448445171845
banaswadi,2.0,2.0,38.0,2,870.0,4367.816091954023
banaswadi,2.0,3.0,60.0,2,1200.0,5000.0
banaswadi,1.0,0.0,35.0,1,527.0,6641.366223908918
banaswadi,2.0,2.0,73.0,2,1340.0,5447.761194029851
banaswadi,2.0,2.0,52.0,2,1008.0,5158.730158730159
banaswadi,3.0,2.0,156.0,3,2312.0,6747.404844290658
banaswadi,2.0,2.0,57.0,2,1105.0,5158.371040723982
banjara layout,2.0,2.0,70.0,2,1200.0,5833.333333333333
banjara layout,2.0,1.0,64.8,2,1050.0,6171.428571428572
banjara layout,3.0,3.0,59.5,2,753.0,7901.726427622842
banjara layout,4.0,0.0,140.0,3,2500.0,5600.0
bannerghatta,3.0,3.0,110.0,3,1665.0,6606.606606606607
bannerghatta,4.0,2.0,195.0,3,2370.0,8227.848101265823
bannerghatta,2.0,1.0,66.0,2,1100.0,6000.0
bannerghatta,2.0,1.0,70.0,2,1113.0,6289.308176100629
bannerghatta,2.0,2.0,73.2,2,1200.0,6100.0
bannerghatta,2.0,1.0,87.0,2,1070.0,8130.841121495327
bannerghatta,3.0,2.0,124.0,3,1776.0,6981.981981981982
bannerghatta,3.0,2.0,150.0,3,1776.0,8445.945945945947
bannerghatta road,1.0,1.0,18.5,1,500.0,3700.0
bannerghatta road,2.0,1.0,65.0,2,1050.0,6190.476190476191
bannerghatta road,2.0,0.0,125.0,4,1200.0,10416.666666666666
bannerghatta road,2.0,1.0,66.0,3,1170.0,5641.025641025641
bannerghatta road,1.0,1.0,33.32,1,595.0,5600.0
bannerghatta road,3.0,2.0,95.0,3,1445.0,6574.39446366782
bannerghatta road,2.0,1.0,120.0,3,1640.0,7317.073170731707
bannerghatta road,2.0,1.0,90.0,3,1460.0,6164.3835616438355
bannerghatta road,2.0,1.0,66.02,2,1179.0,5599.660729431722
bannerghatta road,2.0,1.0,45.0,2,793.0,5674.653215636822
bannerghatta road,2.0,2.0,78.0,2,1400.0,5571.428571428572
bannerghatta road,2.0,0.0,50.0,2,1215.0,4115.22633744856
bannerghatta road,3.0,2.0,100.0,3,1654.0,6045.949214026602
bannerghatta road,2.0,0.0,55.0,2,1181.0,4657.070279424217
bannerghatta road,2.0,2.0,75.0,2,1200.0,6250.0
bannerghatta road,1.0,1.0,31.83,1,595.0,5349.579831932773
bannerghatta road,2.0,1.0,51.0,2,1105.0,4615.384615384615
bannerghatta road,2.0,2.0,65.26,2,1255.0,5200.000000000001
bannerghatta road,3.0,2.0,82.0,3,1550.0,5290.322580645161
bannerghatta road,3.0,0.0,122.0,3,1650.0,7393.939393939394
bannerghatta road,2.0,1.0,55.0,2,912.0,6030.701754385965
bannerghatta road,2.0,1.0,73.0,2,1218.0,5993.431855500821
bannerghatta road,2.0,1.0,65.12,2,1115.0,5840.358744394619
bannerghatta road,3.0,2.0,100.0,3,1893.0,5282.620179609086
bannerghatta road,3.0,2.0,95.0,3,1600.0,5937.5
bannerghatta road,2.0,2.0,65.0,2,1275.0,5098.0392156862745
bannerghatta road,2.0,1.0,39.0,2,892.0,4372.197309417041
bannerghatta road,2.0,2.0,70.0,2,1260.0,5555.555555555556
bannerghatta road,2.0,0.0,40.0,2,1157.0,3457.216940363008
bannerghatta road,2.0,2.0,65.0,2,1150.0,5652.173913043478
bannerghatta road,2.0,0.0,39.0,2,1100.0,3545.4545454545455
bannerghatta road,3.0,0.0,110.0,3,1725.0,6376.811594202899
bannerghatta road,6.0,3.0,150.0,6,1850.0,8108.108108108108
bannerghatta road,2.0,0.0,38.0,2,950.0,4000.0
bannerghatta road,2.0,1.0,80.0,2,1220.0,6557.377049180328
bannerghatta road,2.0,2.0,78.0,2,1130.0,6902.654867256637
bannerghatta road,3.0,1.0,83.22,3,1486.0,5600.269179004038
bannerghatta road,2.0,0.0,48.0,2,1015.0,4729.064039408867
bannerghatta road,2.0,1.0,61.0,2,1115.0,5470.85201793722
bannerghatta road,2.0,1.0,48.0,2,1136.0,4225.352112676056
bannerghatta road,4.0,3.0,260.0,4,2700.0,9629.62962962963
bannerghatta road,2.0,2.0,69.0,3,1200.0,5750.0
bannerghatta road,2.0,1.0,76.0,3,1465.0,5187.713310580205
bannerghatta road,2.0,2.0,65.0,2,1200.0,5416.666666666667
bannerghatta road,2.0,1.0,65.0,2,1240.0,5241.935483870968
bannerghatta road,3.0,1.0,125.0,3,1476.0,8468.834688346884
bannerghatta road,2.0,1.0,69.0,2,1268.0,5441.640378548896
bannerghatta road,2.0,2.0,87.0,3,1450.0,6000.0
bannerghatta road,5.0,0.0,195.0,4,2932.0,6650.75034106412
bannerghatta road,2.0,3.0,58.0,2,960.0,6041.666666666667
bannerghatta road,3.0,0.0,130.0,3,1750.0,7428.571428571428
bannerghatta road,2.0,1.0,73.0,2,1275.0,5725.490196078431
bannerghatta road,2.0,1.0,71.0,2,1240.0,5725.806451612903
bannerghatta road,2.0,1.0,68.0,2,1215.0,5596.707818930041
bannerghatta road,2.0,1.0,68.0,2,1215.0,5596.707818930041
bannerghatta road,3.0,1.0,115.0,3,1894.0,6071.805702217529
bannerghatta road,3.0,2.0,89.0,3,1693.0,5256.940342587123
bannerghatta road,2.0,2.0,60.16,2,1280.0,4700.0
bannerghatta road,1.0,2.0,35.0,1,630.0,5555.555555555556
bannerghatta road,2.0,1.0,68.0,2,1215.0,5596.707818930041
bannerghatta road,3.0,1.0,76.18,3,1365.0,5580.952380952382
bannerghatta road,2.0,2.0,78.0,2,1115.0,6995.5156950672645
bannerghatta road,3.0,3.0,90.0,3,1655.0,5438.0664652567975
bannerghatta road,2.0,1.0,47.39,2,1247.0,3800.3207698476344
bannerghatta road,3.0,1.0,94.0,3,1650.0,5696.969696969697
bannerghatta road,2.0,1.0,65.0,2,905.0,7182.32044198895
bannerghatta road,2.0,1.0,50.0,2,1000.0,5000.0
bannerghatta road,3.0,3.0,120.0,4,2185.0,5491.990846681922
bannerghatta road,2.0,1.0,45.0,2,1012.0,4446.640316205534
bannerghatta road,2.0,2.0,80.0,3,1460.0,5479.45205479452
bannerghatta road,2.0,3.0,85.0,2,1340.0,6343.2835820895525
bannerghatta road,3.0,2.0,125.0,3,1711.0,7305.669199298656
bannerghatta road,2.0,3.0,81.0,3,1520.0,5328.9473684210525
bannerghatta road,3.0,1.0,148.0,3,2826.0,5237.0842179759375
bannerghatta road,2.0,1.0,61.0,2,1115.0,5470.85201793722
bannerghatta road,2.0,2.0,47.0,2,1154.0,4072.790294627383
bannerghatta road,2.0,1.0,44.5,2,1000.0,4450.0
bannerghatta road,2.0,0.0,48.0,2,1250.0,3840.0
bannerghatta road,3.0,2.0,105.0,3,1640.0,6402.4390243902435
bannerghatta road,2.0,1.0,44.0,2,1012.0,4347.826086956522
bannerghatta road,3.0,2.0,115.0,3,1527.0,7531.106745252128
bannerghatta road,3.0,2.0,96.0,3,1550.0,6193.548387096775
bannerghatta road,2.0,2.0,78.0,2,1200.0,6500.0
bannerghatta road,3.0,1.0,125.0,3,1885.0,6631.29973474801
bannerghatta road,2.0,2.0,78.0,3,1450.0,5379.310344827586
bannerghatta road,1.0,1.0,31.2,1,700.0,4457.142857142857
bannerghatta road,2.0,1.0,58.0,2,905.0,6408.839779005525
bannerghatta road,3.0,3.0,122.0,3,1920.0,6354.166666666667
bannerghatta road,4.0,1.0,180.0,4,2400.0,7500.0
bannerghatta road,2.0,2.0,45.0,2,1270.0,3543.3070866141734
bannerghatta road,2.0,3.0,80.0,3,1520.0,5263.1578947368425
bannerghatta road,2.0,1.0,73.0,3,1270.0,5748.031496062992
bannerghatta road,3.0,2.0,120.0,3,1846.0,6500.541711809317
bannerghatta road,3.0,3.0,95.0,3,1655.0,5740.181268882176
bannerghatta road,2.0,3.0,53.0,2,1206.0,4394.69320066335
bannerghatta road,2.0,2.0,55.0,2,1150.0,4782.608695652174
bannerghatta road,2.0,1.0,65.0,2,1215.0,5349.794238683127
bannerghatta road,2.0,3.0,110.0,3,1510.0,7284.76821192053
bannerghatta road,2.0,1.0,35.0,2,1022.0,3424.6575342465753
bannerghatta road,2.0,2.0,47.35,2,1246.0,3800.1605136436597
bannerghatta road,2.0,1.0,85.0,3,1470.0,5782.312925170068
bannerghatta road,2.0,2.0,45.0,2,1160.0,3879.310344827586
bannerghatta road,2.0,1.0,57.0,2,970.0,5876.288659793814
bannerghatta road,3.0,1.0,142.0,3,1527.0,9299.279633267846
basapura,2.0,1.0,60.0,2,1100.0,5454.545454545455
basapura,2.0,2.0,42.0,2,1045.0,4019.1387559808613
basapura,2.0,1.0,60.0,2,1100.0,5454.545454545455
basapura,2.0,2.0,55.0,2,1301.0,4227.517294388932
basapura,2.0,2.0,70.0,3,1540.0,4545.454545454545
basapura,3.0,2.0,72.0,3,1440.0,5000.0
basapura,2.0,2.0,52.0,3,1294.0,4018.5471406491497
basapura,2.0,1.0,60.0,2,1100.0,5454.545454545455
basavangudi,2.0,2.0,105.0,2,1036.0,10135.135135135135
basavangudi,4.0,3.0,260.0,4,2600.0,10000.0
basavangudi,2.0,2.0,160.0,3,1600.0,10000.0
basavangudi,2.0,2.0,145.0,2,1560.0,9294.871794871795
basavangudi,3.0,2.0,195.0,3,1800.0,10833.333333333334
basavangudi,2.0,3.0,93.0,2,1100.0,8454.545454545454
basavangudi,2.0,1.0,103.0,2,1050.0,9809.52380952381
basavangudi,2.0,3.0,124.0,2,1180.0,10508.474576271186
basavangudi,2.0,3.0,120.0,2,1200.0,10000.0
basavangudi,3.0,2.0,250.0,4,2453.0,10191.602119853242
basaveshwara nagar,5.0,1.0,415.0,5,4500.0,9222.222222222223
basaveshwara nagar,3.0,3.0,145.0,3,1865.0,7774.798927613941
basaveshwara nagar,7.0,1.0,350.0,7,2460.0,14227.642276422765
basaveshwara nagar,2.0,0.0,90.0,2,1200.0,7500.0
basaveshwara nagar,4.0,1.0,310.0,5,2400.0,12916.666666666666
basaveshwara nagar,2.0,2.0,80.0,2,1200.0,6666.666666666667
basaveshwara nagar,2.0,1.0,60.0,2,900.0,6666.666666666667
basaveshwara nagar,3.0,3.0,150.0,3,1900.0,7894.736842105263
basaveshwara nagar,2.0,2.0,85.0,2,1200.0,7083.333333333333
basaveshwara nagar,2.0,1.0,70.0,2,1200.0,5833.333333333333
battarahalli,2.0,1.0,65.0,2,1200.0,5416.666666666667
battarahalli,3.0,2.0,89.61,3,1779.0,5037.099494097808
battarahalli,2.0,1.0,50.0,2,1300.0,3846.153846153846
battarahalli,3.0,2.0,97.42,3,1945.0,5008.740359897172
battarahalli,3.0,2.0,100.0,3,1777.0,5627.462014631401
battarahalli,2.0,3.0,43.0,2,1135.0,3788.546255506608
battarahalli,3.0,2.0,94.36,3,1880.0,5019.148936170212
battarahalli,2.0,1.0,62.0,2,1071.0,5788.9822595704945
battarahalli,2.0,1.0,43.0,2,1165.0,3690.987124463519
battarahalli,2.0,2.0,82.89,2,1636.0,5066.6259168704155
battarahalli,3.0,2.0,90.0,3,1779.0,5059.02192242833
battarahalli,2.0,2.0,50.0,2,905.0,5524.861878453039
battarahalli,3.0,2.0,104.0,3,2082.0,4995.1969260326605
battarahalli,3.0,2.0,103.0,3,2024.0,5088.932806324111
battarahalli,2.0,1.0,49.0,2,1097.0,4466.727438468551
begur,2.0,2.0,59.0,3,1419.0,4157.85764622974
begur,3.0,2.0,75.0,3,1580.0,4746.835443037975
begur,3.0,2.0,63.0,3,1559.0,4041.0519563822963
begur,2.0,2.0,47.1,3,1445.0,3259.515570934256
begur,2.0,2.0,74.0,3,1475.0,5016.949152542373
begur,4.0,2.0,185.0,3,3500.0,5285.714285714285
begur,2.0,2.0,55.0,2,1100.0,5000.0
begur,2.0,3.0,65.0,2,1306.0,4977.029096477795
begur,3.0,0.0,65.0,3,1304.0,4984.662576687117
begur,2.0,2.0,60.0,3,1411.0,4252.303330970943
begur,2.0,1.0,40.0,2,815.0,4907.9754601227
begur,2.0,2.0,70.0,3,1443.0,4851.004851004851
begur road,2.0,2.0,44.0,2,1200.0,3666.6666666666665
begur road,2.0,2.0,46.8,2,1200.0,3900.0
begur road,2.0,2.0,44.0,2,1160.0,3793.103448275862
begur road,3.0,0.0,65.0,3,1584.0,4103.535353535353
begur road,3.0,2.0,59.76,3,1615.0,3700.30959752322
begur road,2.0,2.0,43.2,2,1200.0,3600.0
begur road,2.0,2.0,44.08,2,1160.0,3800.0
begur road,2.0,2.0,45.0,2,1200.0,3750.0
begur road,3.0,2.0,60.0,3,1615.0,3715.170278637771
begur road,2.0,3.0,53.0,3,1410.0,3758.8652482269504
